"province_code","candidate_name_eng","candidate_gender","incumbent","final_votes","prelim_votes","prelim_winner","final_winner"
"11","Saranwal Jakran Ayaan","Male","No",5291,5585,"No","No"
"11","Retired Colonel Noor Rahman Gharanai","Male","No",4485,4492,"No","No"
"11","Ustad Faridullah Hasam","Male","No",4007,4181,"No","No"
"11"," Alhaj Muhammad Roze","Male","No",3920,4214,"No","No"
"11","Hajji Pacha Sangar Mal","Male","No",3783,3899,"No","No"
"11","Khalid Khan","Male","No",3468,3474,"No","No"
"11"," Eng. Ashna Gull Bandiwal","Male","No",3036,3045,"No","No"
"11","Shuja ‐ul‐ Mulk Jalala","Male","Yes",2709,2825,"No","No"
"11","Wagma Sapai","Female","No",2538,2557,"Yes","Yes"
"11","Hajji Najeebullah","Male","No",2517,2586,"No","No"
"11"," Dr. Nazerullah Muhabat","Male","No",2471,2895,"No","No"
"11","Ahsan ul Haq","Male","No",2122,2157,"No","No"
"11","Gull Har Jalal","Female","Yes",2115,2142,"No","No"
"11","Hajji Rahim Dad","Male","No",1961,2119,"No","No"
"11","Dr. Muhammad Nawaz Haqiqat Sanin","Male","No",1106,1107,"No","No"
"11","Said Wali Hussani","Male","No",789,792,"No","No"
"11","Asmatullah Muslim","Male","No",665,666,"No","No"
"11","Eng. Sher Ali Khan","Male","No",632,653,"No","No"
"11","Abdul Hadi Khalil Zai","Male","No",588,592,"No","No"
"11","Eng. Gull Agha Hussaini Sahibzada","Male","No",570,570,"No","No"
"11","Muhibullah Woluswal","Male","No",357,357,"No","No"
"11","Puhanwal Shir Gull Awusta","Male","No",234,234,"No","No"
"11","Said-u-Rahman Sabwoon","Male","No",150,150,"No","No"
"11","Muhibullah","Male","No",124,125,"No","No"
"12"," Hajji Muhammad Hassan Mamozai","Male","No",8730,8740,"Yes","Yes"
"12"," Eng. Muhammad Alam Qarar","Male","Yes",8215,8239,"Yes","Yes"
"12"," Alhaj Major General Naqeebullah","Male","No",5202,5215,"Yes","Yes"
"12","Abdul Hadi Wahidi","Male","No",4618,4618,"No","No"
"12","Dr. Muhammad  Haroon Silab Abdul Rahimzai","Male","No",2702,2702,"No","No"
"12","Qazi Abdul Qudos Sahak","Male","No",2512,2512,"No","No"
"12","Alhaj Zefnoon Safi","Female","Yes",2336,2381,"No","Yes"
"12","Gull Mari","Female","No",2324,2510,"Yes","No"
"12","Alhaj Sher Shah Stor Laghmani","Male","No",2089,2090,"No","No"
"12"," Ajaml Suhail","Male","No",1810,1820,"No","No"
"12"," Sherzad Safi","Male","No",1707,1708,"No","No"
"12","Sher Zaman Zaland","Male","No",1693,1693,"No","No"
"12","Alhaj Jamal-u-din Seddiqi","Male","No",1677,1684,"No","No"
"12","Khesraw Yusufzai","Male","No",1514,1515,"No","No"
"12","Hajji Muhammad Musem","Male","No",1499,1499,"No","No"
"12","Alhaj Colonel Qambar Bedar","Male","No",1382,1388,"No","No"
"12"," Maulawi Sayed Rahman","Male","Yes",1325,1325,"No","No"
"12"," Mir Agha Oria Khil","Male","No",1306,1336,"No","No"
"12","Pohanyar Abdul Ghafoor Niazi","Male","No",1239,1239,"No","No"
"12","Captain Abdul Ghafar Mirzakhil","Male","No",1158,1158,"No","No"
"12"," Eng. Shams-u-Rahman Shams","Male","No",1145,1145,"No","No"
"12","Eng. Muhammad Agha Mubariz","Male","No",1056,1056,"No","No"
"12","Dr. Humayoon Laghmani","Male","No",1008,1008,"No","No"
"12","Dr. Khair-u-Nisa Farida","Female","No",1003,1005,"No","No"
"12","Muhammad Ismael Neshat","Male","No",889,889,"No","No"
"12","Ustad Karima Seddiqi","Female","No",865,866,"No","No"
"12","Alhaj Hafiz Ahmad Gullzad","Male","No",812,842,"No","No"
"12","Abdul Wahid Mulla Farshghan","Male","No",795,795,"No","No"
"12"," Ogai Amil","Female","No",651,667,"No","No"
"12","Muhammad Azim Haidari","Male","No",610,610,"No","No"
"12","Abdul Rashed Omar Khil","Male","No",593,593,"No","No"
"12","Muhammad Dawoud Niazi","Male","No",559,559,"No","No"
"12","Maulawi Abdul Halim Halimi","Male","No",544,546,"No","No"
"12"," Ustad Tajwar Khan Sangarwal","Male","No",533,533,"No","No"
"12"," Aseer-u-din Hotak","Male","No",516,523,"No","No"
"12","Dr. Muhibullah Niazai","Male","No",423,423,"No","No"
"12"," Ghufranullah","Male","No",418,418,"No","No"
"12","Mualim Sher Aqa Saiedi","Male","No",364,364,"No","No"
"12"," Abdul Ghani Atmar","Male","No",356,356,"No","No"
"12","Dr. Habib‐u‐Rahman Nang","Male","No",349,351,"No","No"
"12"," Hajji Sardar Agha A.K.A Barialay","Male","No",337,337,"No","No"
"12","Safi-u-din Mudasir Laghmani","Male","No",328,340,"No","No"
"12","Eng. Muhammad Afzal Afzal Zada","Male","No",299,299,"No","No"
"12"," Shuialay Asadullah Saqib","Male","No",298,298,"No","No"
"12","Sheren Taj Sahak","Female","No",277,281,"No","No"
"12","Saranwal Aziz-u-Rahman","Male","No",276,276,"No","No"
"12","Muhammad  Homayoon Haqmal Kamalpur","Male","No",248,248,"No","No"
"12"," Dr. Zakia Qudrat Jalili","Female","No",237,237,"No","No"
"12"," Nematullah Rakazai","Male","No",225,227,"No","No"
"12"," Zabihullah Bahar Ghazi","Male","No",191,191,"No","No"
"12","Eng. Gull Ahmad","Male","No",173,173,"No","No"
"12","Sayed Zabihullah Abas","Male","No",142,142,"No","No"
"12","Mualim Asadullah Asad","Male","No",127,127,"No","No"
"12","Maulawi Hayatullah  Hayat Furqani Pashayee","Male","No",125,125,"No","No"
"12"," Alhaj Maulawi Abdul Qahar Haqani","Male","No",105,105,"No","No"
"12"," Maulawi Wali Ahmad Buttshekan","Male","No",97,97,"No","No"
"12","Eng. Dost Muhammad","Male","No",76,76,"No","No"
"12"," Ghulam Sakhi Shaarai","Male","No",34,34,"No","No"
"12","Eng. Zabihullah Hamidi","Male","No",0,50,"No","No"
"13","Dr. Parween Nooristani","Female","No",3349,4384,"Yes","Yes"
"13","Maulawi Ahmadullah Muahid","Male","No",2261,3614,"No","Yes"
"13"," Muhammad Tamim Nooristani","Male","No",1837,2187,"No","No"
"13","Dr. Muhammad‐u‐ ddin Sajad","Male","No",1275,1381,"No","No"
"13"," Munawar Nizami","Male","No",1161,1710,"No","No"
"13","Noorullah Memmar","Male","No",1124,3700,"Yes","No"
"13","Dr. Reta Ali","Female","No",875,1282,"No","No"
"13","Liza Ghauwsi","Female","No",561,521,"No","No"
"13","Abdul Raqib Mushtaq","Male","No",464,666,"No","No"
"13","Hawa Alam Nooristani","Female","Yes",418,1296,"No","No"
"13","Dr. Zulaikha","Female","No",312,739,"No","No"
"13","Sayed Bibi Muahid","Female","No",245,493,"No","No"
"13","Alhaj Muhammad Zubair","Male","No",182,302,"No","No"
"13","Mahbuba Saraj","Female","No",163,404,"No","No"
"13","Malik Muhammad Sabir","Male","No",157,171,"No","No"
"13","Dr. Zahida Faizan Nooristani","Female","No",58,1117,"No","No"
"13","Qari Jamal‐u‐din Marabit","Male","No",7,10,"No","No"
"13","Alhaj Muhammad Ismael Nooristani","Male","No",0,4,"No","No"
"14","Alhaj Zalmai Mujadidi","Male","Yes",16410,15357,"Yes","Yes"
"14","Fauzia Kofi","Female","Yes",16192,15710,"Yes","Yes"
"14"," Alhaj Safiullah Muslim","Male","No",8632,7835,"Yes","Yes"
"14","Abdul Latif Pedram","Male","No",8469,7996,"Yes","Yes"
"14","Amanullah Payman","Male","Yes",8289,7797,"Yes","Yes"
"14","Alhaj Shah Abdul Ahad Afzali","Male","No",8164,7267,"Yes","Yes"
"14","Muhammad Zekria Soda","Male","No",7982,7514,"Yes","Yes"
"14","Abdul Wali Niazi","Male","No",7811,6892,"No","Yes"
"14","Khalill‐u‐Rahman","Male","No",6243,6230,"No","No"
"14","Abdul Shukor Waqif Hakemi","Male","No",5775,5405,"No","No"
"14","Noor Ahmad Dildar","Male","No",5625,5591,"No","No"
"14","Dr. Shams Ali Shams","Male","No",5215,5106,"No","No"
"14"," Sardar Khan","Male","No",4755,4495,"No","No"
"14","Maulawi Abdul Aziz","Male","Yes",4723,4257,"No","No"
"14","Shah Ismael","Male","No",4495,4466,"No","No"
"14","Alhaj Mufti Hafiz-u-Rahman Naqi","Male","No",4467,4403,"No","No"
"14","Shahak Asmatyar","Male","No",4392,4742,"No","No"
"14","Alhaj Mawin Safar Muhammad Mubariz","Male","No",4135,4406,"No","No"
"14","Abdul Musawir Sarwari","Male","No",3934,3321,"No","No"
"14","Alhaj Sayed Abdul Qader Sayad","Male","Yes",3897,3851,"No","No"
"14","Dr. Nilofar Ibrahimi","Female","No",3667,3193,"Yes","Yes"
"14","Abdul Manan Shewa ‐e‐ Sharq","Male","No",3661,3731,"No","No"
"14","Kashaf","Male","No",3535,3267,"No","No"
"14","Naserullah Muhammadi","Male","No",3420,3394,"No","No"
"14","Maulawi Abdul Mabud Abid","Male","No",2919,4084,"No","No"
"14"," Muhammad Jan Pamir","Male","No",2873,2860,"No","No"
"14","Sayed Alam Tayeb","Male","No",2830,2615,"No","No"
"14","Qazi Munira Baharaki","Female","No",2829,2793,"No","No"
"14"," Sayed Jamaluddin","Male","No",2761,2679,"No","No"
"14","Habibullah Furoghi","Male","No",2706,2624,"No","No"
"14","Muhammad Noor Khuwahani","Male","No",2679,2650,"No","No"
"14","Ustad Abdul Qahar Sarwari","Male","No",2618,2530,"No","No"
"14","Qazi Sadullah Abu Aman","Male","No",2528,2507,"No","No"
"14","Sayed Muhabat Shah Kashani","Male","Yes",2361,2354,"No","No"
"14","Irangull Saihon","Female","No",2098,1985,"No","No"
"14"," Nasrullah Partaw Nadiri","Male","No",2044,1962,"No","No"
"14","Sayed Jafar Nadiri","Male","No",1983,1925,"No","No"
"14","Makhdum Ahmad","Male","No",1920,1951,"No","No"
"14","Fazel Rahman Tughri","Male","No",1823,1617,"No","No"
"14","Qazi Noor-u-din Zeiayee","Male","No",1733,1827,"No","No"
"14","Habib-u-Rahman Faiq","Male","No",1686,1645,"No","No"
"14","Zia-u-din Wasiq","Male","No",1615,1623,"No","No"
"14","Amiri","Male","No",1611,1568,"No","No"
"14","Sayed Muhammad Shamsheri","Male","No",1594,1460,"No","No"
"14","Amina Sahar Homayoon","Female","No",1538,1462,"No","No"
"14","Dr. Anis Gull Akhgar","Female","No",1480,1438,"No","No"
"14","Alhaj Sayed Abdul Basir Ahmadi Dehqan","Male","No",1462,1619,"No","No"
"14","Alhaj General Akbar Rohgar","Male","No",1417,1404,"No","No"
"14","Mahbubullah Mutahari","Male","No",1408,1378,"No","No"
"14","Abdul Shahed Nadiri","Male","No",1224,1236,"No","No"
"14","Taqi‐u‐din Danishi","Male","No",1140,1114,"No","No"
"14","Puhanyar Ustad Mahbubullah Hamid","Male","No",1137,1139,"No","No"
"14","Rahim Shah Qurluq","Male","No",1104,1065,"No","No"
"14","Ustad Zulaikha Akbar Zada Yaftali","Female","No",1014,969,"No","No"
"14","Alhaj Qazi  Muhammad Yaqub Seddiqi","Male","No",997,917,"No","No"
"14","Razia Haidari","Female","No",984,907,"No","No"
"14"," Kubra Dehqan","Female","Yes",978,1051,"No","No"
"14","Murshid Samaonwal  Munshi Hafizullah Habib Kofi","Male","No",976,950,"No","No"
"14","Ustad Maliha Arzish","Female","No",921,890,"No","No"
"14"," Arash Shaherpor","Male","No",835,824,"No","No"
"14"," Aqil Mah Sakhizada Pamiri","Female","No",733,732,"No","No"
"14"," Rohul Amin Amani","Male","No",710,719,"No","No"
"14"," Zaman-u-din Ariani","Male","No",708,707,"No","No"
"14","Asal Muhammad Shakeri Badakhshani","Male","No",702,682,"No","No"
"14","Mazafar‐u‐din Zafar","Male","No",691,643,"No","No"
"14","Muhammad Zahir Hatam","Male","No",684,652,"No","No"
"14","Abdul Hakim Hakim Khuwahani","Male","No",664,663,"No","No"
"14"," Sadatullah Hamdard","Male","No",661,564,"No","No"
"14","Hajji Abdul Haq Haqani","Male","No",632,636,"No","No"
"14","Nilofar Darwazi","Female","No",611,582,"No","No"
"14","Muhammad Rahman Pahlawan Zada","Male","No",550,541,"No","No"
"14","Qudratullah Sharifi","Male","No",521,510,"No","No"
"14"," Gulshan Shamim Rasoli","Female","No",504,478,"No","No"
"14"," Maulawi Muhibullah Sharefi","Male","No",478,441,"No","No"
"14","Maulawi Hafiz-u-Rahman Haidari","Male","No",443,414,"No","No"
"14"," Ailchi Bik Harakat","Male","No",403,401,"No","No"
"14","Abdul Karim","Male","No",401,399,"No","No"
"14"," Dr. Maliha Aziz","Female","No",387,373,"No","No"
"14","Sayed Abdul Hadi Hedayat","Male","No",378,256,"No","No"
"14","Noorullah Hadaf","Male","No",371,368,"No","No"
"14"," Rahila Nizam A.K.A Laila","Female","No",313,302,"No","No"
"14","Belqis Najmi","Female","No",284,280,"No","No"
"14","Dr. Ahmad Jawed Muhsin Zada","Male","No",277,266,"No","No"
"14","Dawlat Muhammad Joshan","Male","No",273,270,"No","No"
"14"," Muhibullah Zeiayee","Male","No",259,241,"No","No"
"14","Muhammad Azim Mosawi","Male","No",126,103,"No","No"
"14","Dr. Ghulam Rabani","Male","No",125,122,"No","No"
"14","Abdul Bashir Haidari Pilot","Male","No",123,115,"No","No"
"14","Alhaj Puhanyar  Ustad MuhammadSediq Sabah","Male","No",97,168,"No","No"
"14","Qari Nematullah Nastu","Male","No",90,88,"No","No"
"14","Amanullah Emaan","Male","No",84,107,"No","No"
"14","Maulawi Abdul Jabar Furqani","Male","No",43,41,"No","No"
"14","Saranwal Abdul Rawouf","Male","No",0,9703,"Yes","No"
"15","Raiees Abdul Baqi Malik Zada","Male","Yes",11286,11308,"Yes","Yes"
"15","Alhaj Wakeel Abdul Jabar","Male","Yes",10277,10394,"Yes","Yes"
"15","Alhaj Abdul Mutalib Bek","Male","No",9411,9413,"Yes","Yes"
"15","Qazi Muhammad Kabir Marzban","Male","No",7052,7052,"Yes","Yes"
"15"," Qudratullah Zaki","Male","No",7041,8646,"Yes","Yes"
"15"," Amir Abdul Wahid Faqir Zada","Male","No",6366,6552,"Yes","Yes"
"15","Sayed Akram-u-Din Masoomi","Male","No",5914,6393,"Yes","Yes"
"15"," Qari Muhammad Hashim Haikal Zada","Male","No",5878,5874,"No","No"
"15"," Alhaj Subhan Qul","Male","No",5857,5842,"No","No"
"15"," Alhaj Wakeel Abdul Malik Mlah","Male","No",5841,5983,"No","No"
"15","Mirza Abdul Rahim","Male","No",5016,5000,"No","No"
"15"," Habiba Danish","Female","Yes",4866,4955,"Yes","Yes"
"15","Alhaj Assadullah Sabit","Male","No",4569,4568,"No","No"
"15"," Mawlawi Ahmadullah Ahmadi","Male","No",4512,4513,"No","No"
"15"," Asadullah Walwalji","Male","No",4343,4346,"No","No"
"15"," Dr. Abdul Muhet Zakir","Male","No",3989,4040,"No","No"
"15","Maryam Kofi","Female","No",3907,3886,"Yes","Yes"
"15","Aqubatullah Adeeb Yar","Male","No",3687,3690,"No","No"
"15","Ustad Sahib Nazar Dashti","Male","No",3591,3598,"No","No"
"15"," Qazi Muhammad Ayoub Mehr","Male","Yes",3577,3596,"No","No"
"15"," Mawlawi Ghulam Rabani Rahmani","Male","No",3403,3403,"No","No"
"15","Alhaj Fazal Ahmad Brakat","Male","No",3337,3338,"No","No"
"15","Abdul Hamid","Male","No",3181,3183,"No","No"
"15","Sultan Ahmad Telayee Shir Jan","Male","No",3167,3167,"No","No"
"15","Eng. Amanullah Bariz","Male","No",2941,2941,"No","No"
"15"," Sayed Mahmood Hashimi","Male","No",2914,2915,"No","No"
"15"," Eng. Raz Muhammad Faiz","Male","Yes",2680,2680,"No","No"
"15","Muhammad Iqbal","Male","No",2587,2588,"No","No"
"15","Hajji Arbab Muhammad Omar","Male","No",2558,2558,"No","No"
"15","Mulla Azizullah","Male","No",2552,2553,"No","No"
"15","Alhaj Mawlawi Lutfullah Azizi","Male","No",2511,2511,"No","No"
"15","Dr. Nasrullah Qazi Zada","Male","No",2506,2506,"No","No"
"15","Dr. Abdul Qadir Ahmadi","Male","No",2332,2333,"No","No"
"15","Alhaj Commander Sayed Iqbal","Male","No",2308,2308,"No","No"
"15"," Alhaj Amanullah","Male","No",2207,2213,"No","No"
"15","Maulawi Abdul Aziz Shujaa","Male","No",2172,2179,"No","No"
"15"," Qari Muhammad Nazeef","Male","No",2153,2145,"No","No"
"15","Mudeer Taaj-u-Din Dawar","Male","No",2134,2136,"No","No"
"15","Hajji Amanullah Hamdard","Male","No",2119,2120,"No","No"
"15","Aamir Sadullah","Male","No",2080,2080,"No","No"
"15","Shafiqullah Rasooli","Male","No",2050,2050,"No","No"
"15"," Dr. Muhammad Shakir Naseem","Male","No",1687,1687,"No","No"
"15","Hajji Jaylo","Male","No",1639,1640,"No","No"
"15"," Karima Farangzad","Female","No",1598,1598,"No","No"
"15","Gul Agha Pirzada","Male","No",1591,1593,"No","No"
"15"," Sayed Amanullah Seerat","Male","No",1586,1588,"No","No"
"15","Abdul Wahid Khurasani","Male","No",1564,1564,"No","No"
"15"," Muhammad Dawood Taluqani","Male","No",1534,1534,"No","No"
"15"," Saliha","Female","No",1530,1470,"No","No"
"15"," Nazia Adilyar","Female","No",1503,1498,"No","No"
"15","Eng. Abdul Hadi","Male","No",1471,1471,"No","No"
"15","Qazi Abdul Baqi Fitrat","Male","No",1449,1449,"No","No"
"15","Muhammad Seddiq Abedi A.K.A Suhrab","Male","No",1430,1428,"No","No"
"15","Mamor Aziz","Male","No",1362,1363,"No","No"
"15"," Alhaj Mawlawi Najeebullah Abadi","Male","No",1345,1344,"No","No"
"15","Sayed Abdul Hadi Dabir","Male","No",1274,1275,"No","No"
"15"," Dr. Faizullah","Male","No",1201,1202,"No","No"
"15"," Dr. Abdul Kabir Anwari","Male","No",1193,1194,"No","No"
"15"," Rabia Dashti","Female","No",1162,1162,"No","No"
"15","Sayed Javid","Male","No",1108,1107,"No","No"
"15","Ustad Muhammad Karim Khan Haidari","Male","No",1084,1085,"No","No"
"15","General Ahmad Wali Baktash Hajji ","Male","No",999,1017,"No","No"
"15","Ain‐ud‐Din Rustaqi","Male","No",983,983,"No","No"
"15","Fatima Masood","Female","No",958,958,"No","No"
"15"," Dr. Dil Jan Farhat","Female","No",921,923,"No","No"
"15","Mudeer Namaz","Male","No",887,887,"No","No"
"15"," Amaad ‐ud‐ Din","Male","No",818,819,"No","No"
"15","Abdul Wahid Haris","Male","No",770,768,"No","No"
"15","Karima Mudaqiq","Female","No",754,749,"No","No"
"15","Dr. Huria Qurbani Aziz","Female","No",713,712,"No","No"
"15"," Muhammad Qaied Afandi","Male","No",649,650,"No","No"
"15"," Sayed Habib ‐ur‐ Rahman","Male","No",623,623,"No","No"
"15","Abdul Moien","Male","No",612,610,"No","No"
"15","Sayed Qutb-u-Din Sayed","Male","No",602,603,"No","No"
"15"," Muhammad Essa","Male","No",598,592,"No","No"
"15"," Alhaj General Abdul Qadar Hazara","Male","No",576,576,"No","No"
"15","Malim Muhammad Aslam","Male","No",558,555,"No","No"
"15","Dr. Noorullah","Male","No",536,536,"No","No"
"15","Mawlana Haseeb","Male","No",536,536,"No","No"
"15","Shararah Aman","Female","No",517,517,"No","No"
"15","Dr. Muhammad Sabir Adab","Male","No",506,506,"No","No"
"15","Murshid Agha","Male","No",338,340,"No","No"
"15","Abdul Qudoos","Male","No",329,333,"No","No"
"15"," Sayed Khan Mufradzada","Male","No",262,262,"No","No"
"15"," Malim Ashraf ‐ud‐ Din","Male","No",229,230,"No","No"
"15","Muhammad Ishaq Farjad","Male","No",225,226,"No","No"
"15"," Muhammad Akbar Anwari","Male","No",217,218,"No","No"
"15"," Dr. Muhammad Yusuf Osmani","Male","No",123,123,"No","No"
"15"," Mawlawi  Muhammad Tayeb Tariqi","Male","No",104,104,"No","No"
"15"," Ihsanullah Sadat","Male","No",101,102,"No","No"
"15","Mawlawi  Muhammad Ibrahim alik","Male","No",87,87,"No","No"
"15","Dr. Muhibullah Katawazai","Male","No",74,75,"No","No"
"15","Alhaj Abdul Rahman","Male","No",0,315,"No","No"
"16","Sayed Mansoor Naderi","Male","Yes",7849,7848,"Yes","Yes"
"16","Obaidullah Rameen","Male","No",5362,6686,"Yes","Yes"
"16","Shukria Esa Khil","Female","Yes",5247,6431,"Yes","Yes"
"16","Dr. Mahdi","Male","No",5154,5270,"Yes","Yes"
"16","Muhammad Azim Muhsini","Male","No",4551,5653,"Yes","Yes"
"16","Delawar Aymaq","Male","No",3856,4562,"No","Yes"
"16","Muhammad Zahir Ghani Zada A.K.A Qand Agha","Male","No",3080,3079,"No","Yes"
"16","Eng. Muhammad Asim","Male","Yes",2881,2860,"No","No"
"16","Nasir Khan Nasir","Male","No",2836,2818,"No","No"
"16","Noor Hay Haqjo","Male","No",2632,2631,"No","No"
"16","Abdul Shukoor","Male","No",2466,2467,"No","No"
"16","Najeebullah Bashir Baghlani","Male","No",2324,3206,"No","No"
"16","Hajji Muhammad Laqa Andarabi","Male","No",2272,2619,"No","No"
"16","Alhaj General  Muhammad Dawoud Khenjani","Male","No",2038,1991,"No","No"
"16","Hajji Jalal ‐ud‐ Din Bajgahi","Male","No",1955,1909,"No","No"
"16","Muhammad Tahir Gardoon","Male","No",1804,2220,"No","No"
"16","Agha Mir Ghafoori","Male","No",1795,1790,"No","No"
"16","Dr. Abdul Wakeel Qayumi","Male","No",1791,1791,"No","No"
"16","Wakeel Sayed Agha","Male","Yes",1776,1776,"No","No"
"16","Eng. Muhammad Zia Larwani","Male","No",1768,1770,"No","No"
"16","Dr. Fazal Rahman Faiez","Male","No",1688,2007,"No","No"
"16","Qazi Najeebullah Akbari","Male","No",1591,1591,"No","No"
"16","Amar ‐ud‐ Din Haq Shenas","Male","No",1533,1533,"No","No"
"16","Hajji Nazar Muhammad Faqiri","Male","No",1512,2928,"No","No"
"16","Maulawi Abdul Haq Muzhari","Male","Yes",1492,1492,"No","No"
"16","Dr. Ghulam Rasol Safari","Male","No",1460,1460,"No","No"
"16","Alhaj Nizam ‐ud‐ Din","Male","No",1402,1402,"No","No"
"16","Alhaj Shir Muhammad Abid","Male","No",1375,1373,"No","No"
"16","Alhaj Ustad Najya Aymaq","Female","Yes",1373,1350,"Yes","Yes"
"16","Abdulullah Ahad Por","Male","No",1327,1327,"No","No"
"16","Rahimullah Samandar","Male","No",1258,1130,"No","No"
"16","Abdul Samad Stanikzai","Male","No",1253,1264,"No","No"
"16","Alhaj Muhibullah Muhaqiq","Male","No",1225,1260,"No","No"
"16","Sayed Sharaf ‐u‐d Din Pirzada","Male","No",1215,1215,"No","No"
"16","Alhaj Amir Muhammad Khair Khwah","Male","No",1193,1193,"No","No"
"16","Enayatullah Watanyar","Male","No",1157,1158,"No","No"
"16","Sayed Najeebullah Ahmadi","Male","No",1154,1153,"No","No"
"16","Gul Alam Wahdat Yar","Male","No",1153,1124,"No","No"
"16","Alhaj Abd‐ur‐ Rahman Shafaq","Male","No",1134,3167,"No","No"
"16","Muzafar Naiem Zada A.K.A Dr. Qamar‐u‐din","Male","No",1125,1125,"No","No"
"16","Hajji Javid Ahmad","Male","No",1111,1111,"No","No"
"16","Makhdoom Khalil Ahmad Khenjani","Male","No",1104,1092,"No","No"
"16","Maryam Daqiq","Female","No",1071,1090,"No","No"
"16","Eng. Habib ‐ur‐ Rahman Habib","Male","No",1011,987,"No","No"
"16","Zafar Khan Bahadar","Male","No",975,977,"No","No"
"16","Alhaj Maulawi Abdul Halim","Male","No",945,945,"No","No"
"16","Hafizullah Sulaiman Khil","Male","No",928,928,"No","No"
"16","Dr. Abdul Shukoor Hassan Zada","Male","No",840,840,"No","No"
"16","Maulawi Abdul Malik Mahaq","Male","No",794,782,"No","No"
"16","Hajji Noorullah","Male","No",772,770,"No","No"
"16","Malek Ahmad Nikzad","Male","No",748,747,"No","No"
"16","Wakel Mir  Muhammad Sulayman Yaqubi","Male","No",745,744,"No","No"
"16","Hajji Sayed Ismayel Akhlaqi","Male","No",727,726,"No","No"
"16","Mahbooba Andarabi","Female","No",725,1215,"No","No"
"16","Saoud Bakhtiar","Male","No",725,725,"No","No"
"16","Nimatullah Sarhadi","Male","No",702,713,"No","No"
"16","Ustad Shirullah Taqwa","Male","No",654,654,"No","No"
"16","Maulawi Abdul Qayum Qayumi","Male","No",635,635,"No","No"
"16","Abd‐ur‐ Rehman Hakimzadah","Male","No",610,610,"No","No"
"16","Abdul Jalil Porshur","Male","No",604,604,"No","No"
"16","Asadullah Kohzad","Male","No",587,582,"No","No"
"16","Muhammad Zahir Malik Zad","Male","No",580,580,"No","No"
"16","Sar Malim Mahmood Shah Farigzai","Male","No",577,567,"No","No"
"16","Ghulam Muhammad Ghubar","Male","No",572,572,"No","No"
"16","Maulawi Muhammad Zia Rohani","Male","No",560,560,"No","No"
"16","Hajji Abdul Wahab","Male","No",551,552,"No","No"
"16","Bismillah Sharifi","Male","No",541,545,"No","No"
"16","Maulawi Shah Mahmood","Male","No",511,511,"No","No"
"16","Ghulam Nabi Door Andish","Male","No",488,488,"No","No"
"16","Dr. Naramgoy","Male","No",474,475,"No","No"
"16","Eng. Sayed Esmatullah Hashmat","Male","No",470,471,"No","No"
"16","Saif ‐ur‐ Rahman Rasooli","Male","No",467,467,"No","No"
"16","Eng. Ahmad Zahir ud‐ Din Azhar","Male","No",459,459,"No","No"
"16","Jamila Ghorbandi","Female","No",451,441,"No","No"
"16","Maulawi Saraj ‐ud‐ Din Seerat","Male","No",447,447,"No","No"
"16","Alhaj Diploma Eng. Juma Khan Taliq","Male","No",444,445,"No","No"
"16","Fazal ‐ul‐ Haq Andarabi","Male","No",443,442,"No","No"
"16","Abdullah Seddiqi","Male","No",396,396,"No","No"
"16","Masooma Yaqeen","Female","No",372,370,"No","No"
"16","Shir Khan","Male","No",369,369,"No","No"
"16","Muhammad Hussain","Male","No",338,338,"No","No"
"16","Rahmatullah Wahidi","Male","No",338,338,"No","No"
"16","Hamida","Female","No",335,555,"No","No"
"16","Maulawi Abdul Shukoor","Male","No",323,322,"No","No"
"16","Abdul Fahim Wahaj","Male","No",285,286,"No","No"
"16","Pahlawan Yahya","Male","No",284,284,"No","No"
"16","Maulawi Mufti Haq Nawaz","Male","No",281,281,"No","No"
"16","Muhammad Noor Noori","Male","No",281,281,"No","No"
"16","Alhaj Muhammad Alam Aymaq","Male","No",261,255,"No","No"
"16","Zuhra Chopan","Female","No",257,259,"No","No"
"16","Dr. Jamila Oriakhil","Female","No",245,301,"No","No"
"16","Eng. Zalmay Zaheer","Male","No",241,241,"No","No"
"16","Dr. Mahai Din Paykan Haidari","Male","No",235,234,"No","No"
"16","Sayed Mustafa Seddiqi","Male","No",220,219,"No","No"
"16","Seddiqa A.K.A Zohra","Female","No",211,211,"No","No"
"16","Ghulam Raza Safdari","Male","No",208,208,"No","No"
"16","Eng. Abdul Basher Basharatullah","Male","No",146,145,"No","No"
"16","Ustad Naqibullah Qanaa","Male","No",127,127,"No","No"
"16","Abdul Fatah Danishfar","Male","No",119,119,"No","No"
"16","Alhaj Muhammad  Zahir Nazarzai Shinwari","Male","No",115,112,"No","No"
"16","Ustad Muhammad Noor Shirzad","Male","No",107,107,"No","No"
"16","Hajji Muhammad Akbar Barikzai","Male","No",99,99,"No","No"
"16","Zarmina Barikzai","Female","No",95,96,"No","No"
"16","Din Muhammad Nasrullahi","Male","No",79,79,"No","No"
"16","Abdul Gheyas Barati","Male","No",76,75,"No","No"
"16","Khalil ‐ur‐ Rahman Azizi","Male","No",49,49,"No","No"
"16","Amir Hayat Murad","Male","No",41,41,"No","No"
"16","Sayed Ulfat Naderi","Male","No",28,28,"No","No"
"16","Abdul Wahid Hamidi","Male","No",26,26,"No","No"
"16","Dr. Matiullah Sharq","Male","No",14,13,"No","No"
